model,query_id,query,relevant_input,relevant_resolved,relevant_count,predicted_top1,predicted_top1_score,expected_rank,top1_correct,hit@1,hit@5,hit@10,mrr@10,ndcg@10,map@10,recall@10,top10_materials,top10_scores
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,199,IfcTendon STRAND Spannstahl,Armierungsstahl,Armierungsstahl,1,Brettschichtholz,0.476528,67,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Brettschichtholz | Kautschukdichtungsmasse | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau | Hartsandsteinplatte | Chromnickelstahlblech verzinnt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche luftgetrocknet rau | Brettsperrholz,0.476528 | 0.475805 | 0.466166 | 0.462891 | 0.458874 | 0.457530 | 0.448960 | 0.448164 | 0.442643 | 0.441622
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,200,IfcTendon WIRE Draht,Armierungsstahl,Armierungsstahl,1,Dichtungsbahn bituminös,0.510808,76,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Dichtungsbahn bituminös | Baugrubensicherung Nagelwand | Brettschichtholz | Kautschukdichtungsmasse | Tiefgründung Ortbetonbohrpfahl 1200 | Stahlblech verzinkt | Tiefgründung Rüttelstopfsäule | Gipsfaserplatte | Baugrubensicherung Rühlwand auskragend | Magerbeton,0.510808 | 0.501921 | 0.493074 | 0.469927 | 0.467670 | 0.464281 | 0.456935 | 0.446385 | 0.445997 | 0.444053
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,201,IfcTendon WIRE Spannstahl,Armierungsstahl,Armierungsstahl,1,Brettschichtholz,0.523676,75,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Brettschichtholz | Kautschukdichtungsmasse | Dichtungsbahn bituminös | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Hartfaserplatte | Massivholz Fichte Tanne Lärche luftgetrocknet rau | Tiefgründung Ortbetonbohrpfahl 1200 | Baugrubensicherung Nagelwand | Tiefgründung Rüttelstopfsäule,0.523676 | 0.491856 | 0.482830 | 0.482325 | 0.481519 | 0.481070 | 0.479928 | 0.476787 | 0.464903 | 0.464636
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,202,IfcTendonConduit COUPLER Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Massivholz Buche Eiche kammergetrocknet gehobelt,0.608082,14,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Kautschukdichtungsmasse | Kalksandstein | Massivholz Fichte Tanne Lärche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Chromnickelstahlblech verzinnt | Gusseisen | Dichtungsbahn Polyolefin FPO,0.608082 | 0.606650 | 0.604749 | 0.560954 | 0.557208 | 0.528353 | 0.523507 | 0.519446 | 0.511541 | 0.509659
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,203,IfcTendonConduit COUPLER Vergütungsstahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Chromnickelstahlblech verzinnt,0.498064,55,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Chromnickelstahlblech verzinnt | Kautschukdichtungsmasse | Massivholz Buche Eiche luftgetrocknet rau | Tiefgründung Ortbetonbohrpfahl 1200 | Massivholz Buche Eiche kammergetrocknet rau | Brettsperrholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Dichtungsbahn Polyolefin FPO | Kalksandstein | Massivholz Fichte Tanne Lärche luftgetrocknet rau,0.498064 | 0.492974 | 0.483744 | 0.480966 | 0.474275 | 0.469713 | 0.469291 | 0.463658 | 0.461477 | 0.461453
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,204,IfcTendonConduit COUPLER Kunststoff,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,6,Dichtungsbahn Polyolefin FPO,0.611950,18,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Dichtungsbahn Polyolefin FPO | Kautschukdichtungsmasse | Tiefgründung Ortbetonbohrpfahl 1200 | Plexiglas PMMA Acrylglas | Polyurethan PUR PIR | Chromnickelstahlblech verzinnt | Gipsfaserplatte | Brettschichtholz | Magerbeton | Polyethylenfolie PE,0.611950 | 0.541203 | 0.539116 | 0.526536 | 0.521263 | 0.507675 | 0.497309 | 0.496835 | 0.484643 | 0.478716
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,205,IfcTendonConduit DIABOLO Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Massivholz Buche Eiche luftgetrocknet rau,0.587681,17,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Massivholz Buche Eiche luftgetrocknet rau | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche kammergetrocknet gehobelt | Kautschukdichtungsmasse | Massivholz Fichte Tanne Lärche luftgetrocknet rau | Kalksandstein | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Chromnickelstahlblech verzinnt | Dichtungsbahn Polyolefin FPO,0.587681 | 0.585645 | 0.582803 | 0.524744 | 0.517839 | 0.508394 | 0.505757 | 0.494708 | 0.487649 | 0.485022
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,206,IfcTendonConduit DIABOLO Vergütungsstahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Chromnickelstahlblech verzinnt,0.464499,71,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Chromnickelstahlblech verzinnt | Phenolharz PF | Kautschukdichtungsmasse | Dichtungsbahn Polyolefin FPO | Chromstahlblech verzinnt | Brettsperrholz | Chromnickelstahlblech blank | Magerbeton | Plexiglas PMMA Acrylglas | Tiefgründung Rüttelstopfsäule,0.464499 | 0.459547 | 0.447111 | 0.419720 | 0.418955 | 0.411312 | 0.409758 | 0.404514 | 0.404506 | 0.391145
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,207,IfcTendonConduit DIABOLO Kunststoff,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,6,Dichtungsbahn Polyolefin FPO,0.540507,12,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Dichtungsbahn Polyolefin FPO | Plexiglas PMMA Acrylglas | Phenolharz PF | Kautschukdichtungsmasse | Magerbeton | Chromnickelstahlblech verzinnt | Baukleber Einbettmörtel organisch | Tiefgründung Ortbetonbohrpfahl 1200 | Polyurethan PUR PIR | Polyethylenvlies PE,0.540507 | 0.508924 | 0.499978 | 0.460510 | 0.454204 | 0.438623 | 0.438505 | 0.431208 | 0.429714 | 0.424777
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,208,IfcTendonConduit DUCT Kunststoff,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,6,Dichtungsbahn Polyolefin FPO,0.571880,13,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Dichtungsbahn Polyolefin FPO | Kautschukdichtungsmasse | Phenolharz PF | Plexiglas PMMA Acrylglas | Tiefgründung Ortbetonbohrpfahl 1200 | Brettsperrholz | Polyethylenvlies PE | Chromnickelstahlblech verzinnt | Magerbeton | Baugrubensicherung Nagelwand,0.571880 | 0.487824 | 0.485415 | 0.483549 | 0.463572 | 0.459690 | 0.452284 | 0.449583 | 0.442492 | 0.439054
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,209,IfcTendonConduit DUCT Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Massivholz Buche Eiche luftgetrocknet rau,0.552391,8,False,0.000000,0.000000,1.000000,0.125000,0.148041,0.041667,0.333333,Massivholz Buche Eiche luftgetrocknet rau | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche kammergetrocknet gehobelt | Kautschukdichtungsmasse | Dichtungsbahn Polyolefin FPO | Kalksandstein | Massivholz Fichte Tanne Lärche luftgetrocknet rau | Stahlblech blank | Chromnickelstahlblech verzinnt | Brettschichtholz,0.552391 | 0.542208 | 0.539139 | 0.524799 | 0.501213 | 0.493868 | 0.487557 | 0.483837 | 0.477373 | 0.473576
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,210,IfcTendonConduit GROUTING_DUCT Kunststoff,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,6,Dichtungsbahn Polyolefin FPO,0.530020,26,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Dichtungsbahn Polyolefin FPO | Messing-/Baubronzeblech | Tiefgründung Ortbetonbohrpfahl 1200 | Kautschukdichtungsmasse | Phenolharz PF | Chromnickelstahlblech verzinnt | Tiefgründung Rüttelstopfsäule | Dichtungsbahn Gummi EPDM | Tiefgründung Ortbetonbohrpfahl 700 | Kupferblech blank,0.530020 | 0.464909 | 0.442698 | 0.436943 | 0.431490 | 0.417292 | 0.393404 | 0.392370 | 0.384047 | 0.381741
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,211,IfcTendonConduit GROUTING_DUCT Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Massivholz Buche Eiche kammergetrocknet gehobelt,0.498356,2,False,0.000000,1.000000,1.000000,0.500000,0.296082,0.166667,0.333333,Massivholz Buche Eiche kammergetrocknet gehobelt | Stahlblech blank | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Buche Eiche kammergetrocknet rau | Kautschukdichtungsmasse | Dichtungsbahn Polyolefin FPO | Messing-/Baubronzeblech | Chromnickelstahlblech verzinnt | Brettschichtholz | Tiefgründung Rüttelstopfsäule,0.498356 | 0.496869 | 0.486983 | 0.483634 | 0.483432 | 0.470214 | 0.437943 | 0.436302 | 0.433325 | 0.428207
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,212,IfcTendonConduit TRUMPET Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Massivholz Buche Eiche luftgetrocknet rau,0.612428,12,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Massivholz Buche Eiche luftgetrocknet rau | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Kautschukdichtungsmasse | Massivholz Fichte Tanne Lärche luftgetrocknet rau | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Chromnickelstahlblech verzinnt | Kalksandstein | Brettschichtholz | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt,0.612428 | 0.608655 | 0.601441 | 0.563229 | 0.557116 | 0.551209 | 0.529650 | 0.527624 | 0.525480 | 0.525247
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,213,IfcTendonConduit TRUMPET Vergütungsstahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Chromnickelstahlblech verzinnt,0.509661,32,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Chromnickelstahlblech verzinnt | Messing-/Baubronzeblech | Kautschukdichtungsmasse | Dichtungsbahn Polyolefin FPO | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Rüttelstopfsäule | Massivholz Buche Eiche luftgetrocknet rau | Chromstahlblech verzinnt,0.509661 | 0.496205 | 0.495721 | 0.494289 | 0.483574 | 0.476296 | 0.468694 | 0.459600 | 0.458466 | 0.446011
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,214,IfcTrackElement BLOCKINGDEVICE Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Stahlblech blank,0.471360,1,True,1.000000,1.000000,1.000000,1.000000,0.469279,0.333333,0.333333,Stahlblech blank | Baugrubensicherung Nagelwand | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Schlitzwand 800 | Dichtungsbahn Polyolefin FPO | Messing-/Baubronzeblech | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Rühlwand auskragend | Tiefgründung Ortbetonbohrpfahl 700 | Acrylnitril-Butadien-Styrol ABS,0.471360 | 0.430255 | 0.428457 | 0.414352 | 0.406952 | 0.401392 | 0.398535 | 0.393107 | 0.382678 | 0.382459
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,215,IfcTrackElement BLOCKINGDEVICE Aluminium,Aluminiumprofil blank,Aluminiumprofil blank,1,Aluminiumprofil blank,0.626609,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Aluminiumprofil blank | Aluminiumblech blank | Baugrubensicherung Nagelwand | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Schlitzwand 800 | Stahlprofil blank | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Bohrpfahlwand verankert | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand verankert,0.626609 | 0.561746 | 0.480937 | 0.441836 | 0.425673 | 0.418719 | 0.414084 | 0.413859 | 0.412464 | 0.410123
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,216,IfcTrackElement BLOCKINGDEVICE Stahlguss,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Stahlblech blank,0.488908,1,True,1.000000,1.000000,1.000000,1.000000,0.469279,0.333333,0.333333,Stahlblech blank | Baugrubensicherung Nagelwand | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Bohrpfahlwand unverankert | Faserzementplatte | Baugrubensicherung Bohrpfahlwand verankert | Baugrubensicherung Schlitzwand 800 | Dichtungsbahn bituminös | Tiefgründung Ortbetonbohrpfahl 900,0.488908 | 0.475421 | 0.435510 | 0.435422 | 0.419953 | 0.415527 | 0.414876 | 0.412217 | 0.403304 | 0.396672
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,217,IfcTrackElement DERAILER Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Massivholz Buche Eiche kammergetrocknet gehobelt,0.623725,12,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Kalksandstein | Kautschukdichtungsmasse | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Gusseisen | Brettschichtholz,0.623725 | 0.621603 | 0.617900 | 0.542108 | 0.533816 | 0.533050 | 0.526970 | 0.520458 | 0.509019 | 0.485432
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,218,IfcTrackElement DERAILER Aluminium,Aluminiumprofil blank,Aluminiumprofil blank,1,Aluminiumprofil blank,0.719398,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Aluminiumprofil blank | Aluminiumblech blank | Stahlblech verzinkt | Stahlprofil blank | Acrylnitril-Butadien-Styrol ABS | Baukleber Einbettmörtel mineralisch | Baugrubensicherung Nagelwand | 2-Komponenten Klebstoff | Baukleber Einbettmörtel organisch | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich,0.719398 | 0.652698 | 0.498145 | 0.470351 | 0.446517 | 0.444498 | 0.439985 | 0.424711 | 0.415792 | 0.414005
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,219,IfcTrackElement DERAILER Stahlguss,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Massivholz Buche Eiche kammergetrocknet gehobelt,0.564778,7,False,0.000000,0.000000,1.000000,0.142857,0.156426,0.047619,0.333333,Massivholz Buche Eiche kammergetrocknet gehobelt | Kautschukdichtungsmasse | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Chromnickelstahlblech verzinnt | Kalksandstein | Stahlblech blank | Brettschichtholz | Chromstahlblech verzinnt | Dichtungsbahn Polyolefin FPO,0.564778 | 0.541475 | 0.540481 | 0.540117 | 0.524512 | 0.517651 | 0.514889 | 0.499717 | 0.484718 | 0.477573
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,220,IfcTrackElement FROG Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Kautschukdichtungsmasse,0.499504,5,False,0.000000,1.000000,1.000000,0.200000,0.181542,0.066667,0.333333,Kautschukdichtungsmasse | Brettschichtholz | Balkenschichtholz | Magerbeton | Stahlblech blank | Kalksandstein | Massivholz Buche Eiche kammergetrocknet gehobelt | Hartsandsteinplatte | Dichtungsbahn Polyolefin FPO | Heissbitumen,0.499504 | 0.488437 | 0.456936 | 0.446496 | 0.443902 | 0.442912 | 0.438647 | 0.437788 | 0.437752 | 0.424696
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,221,IfcTrackElement FROG Manganhartstahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Chromnickelstahlblech verzinnt,0.449596,73,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Chromnickelstahlblech verzinnt | Kautschukdichtungsmasse | Messing-/Baubronzeblech | Kalksandstein | Chromnickelstahlblech blank | Heissbitumen | Chromstahlblech verzinnt | Blei | Brettschichtholz | Tiefgründung Ortbetonbohrpfahl 1200,0.449596 | 0.431718 | 0.411111 | 0.404910 | 0.398593 | 0.393439 | 0.388171 | 0.387777 | 0.381744 | 0.370961
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,222,IfcTrackElement FROG Vergütungsstahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Kautschukdichtungsmasse,0.357666,93,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Kautschukdichtungsmasse | Tiefgründung Rüttelstopfsäule | Hartsandsteinplatte | Baugrubensicherung Nagelwand | Magerbeton | Betonziegel | Heissbitumen | Brettschichtholz | Kalksandstein | Bitumenemulsion,0.357666 | 0.344088 | 0.342289 | 0.337024 | 0.326536 | 0.319251 | 0.315620 | 0.312172 | 0.306763 | 0.305707
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,223,IfcTrackElement HALF_SET_OF_BLADES Stahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Stahlblech blank,0.503365,1,True,1.000000,1.000000,1.000000,1.000000,0.650821,0.466667,0.666667,Stahlblech blank | 3- und 5-Schicht Massivholzplatte | 2-Komponenten Klebstoff | Faserzementplatte | Stahlblech verzinkt | Massivholz Buche Eiche kammergetrocknet gehobelt | Kautschukdichtungsmasse | Hartsandsteinplatte | Gipsfaserplatte | Massivholz Buche Eiche luftgetrocknet rau,0.503365 | 0.489929 | 0.444744 | 0.440908 | 0.434733 | 0.433762 | 0.431443 | 0.426495 | 0.424930 | 0.424328
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,224,IfcTrackElement HALF_SET_OF_BLADES Vergütungsstahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,2-Komponenten Klebstoff,0.413161,4,False,0.000000,1.000000,1.000000,0.250000,0.202107,0.083333,0.333333,2-Komponenten Klebstoff | Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Nagelwand | Stahlblech verzinkt | 3- und 5-Schicht Massivholzplatte | Faserzementplatte | Gipsfaserplatte | Hartfaserplatte | Tiefgründung Ortbetonbohrpfahl 1200 | Baugrubensicherung Bohrpfahlwand unverankert,0.413161 | 0.393405 | 0.384930 | 0.366449 | 0.349833 | 0.333373 | 0.327626 | 0.320777 | 0.319345 | 0.319048
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,225,IfcTrackElement HALF_SET_OF_BLADES Manganhartstahl,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank,3,Chromnickelstahlblech verzinnt,0.449536,13,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Chromnickelstahlblech verzinnt | Tiefgründung Ortbetonbohrpfahl 1200 | 3- und 5-Schicht Massivholzplatte | Massivholz Buche Eiche luftgetrocknet rau | 2-Komponenten Klebstoff | Kautschukdichtungsmasse | Messing-/Baubronzeblech | Chromnickelstahlblech blank | Chromstahlblech verzinnt | Massivholz Buche Eiche kammergetrocknet gehobelt,0.449536 | 0.436761 | 0.421290 | 0.420981 | 0.408825 | 0.405941 | 0.401034 | 0.400161 | 0.399341 | 0.398447
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,226,IfcTrackElement SLEEPER Beton,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest,3,Betonziegel,0.523334,16,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Betonziegel | Kautschukdichtungsmasse | Magerbeton | Brettschichtholz | Tiefgründung Rüttelstopfsäule | Massivholz Fichte Tanne Lärche luftgetrocknet rau | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Baugrubensicherung Nagelwand | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Vorgefertigter Betonpfahl,0.523334 | 0.513908 | 0.509906 | 0.498540 | 0.482793 | 0.482010 | 0.478564 | 0.477370 | 0.472240 | 0.459742
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,227,IfcTrackElement SLEEPER Stahlbeton,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest,3,Massivholz Buche Eiche kammergetrocknet gehobelt,0.628664,44,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Buche Eiche kammergetrocknet rau | Kautschukdichtungsmasse | Massivholz Fichte Tanne Lärche luftgetrocknet rau | Chromnickelstahlblech verzinnt | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Brettschichtholz | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Dichtungsbahn Polyolefin FPO,0.628664 | 0.627261 | 0.615947 | 0.558720 | 0.553333 | 0.545755 | 0.538994 | 0.536002 | 0.534783 | 0.530495
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,228,IfcTrackElement SLEEPER Holz,Konstruktionsvollholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,Konstruktionsvollholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,7,Massivholz Buche Eiche kammergetrocknet gehobelt,0.564004,1,True,1.000000,1.000000,1.000000,1.000000,0.759737,0.596429,0.714286,Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau | Brettschichtholz | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Kautschukdichtungsmasse | Holzwolle-Leichtbauplatte zementgebunden | Massivholz Buche Eiche luftgetrocknet rau | Tiefgründung Ortbetonbohrpfahl 1200 | Magerbeton,0.564004 | 0.557509 | 0.553336 | 0.546641 | 0.543793 | 0.539144 | 0.538113 | 0.535512 | 0.530157 | 0.525929
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,229,IfcTrackElement SLEEPER Kunststoff,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,Polyethylen PE | Polypropylen PP | Polycarbonat PC | Polyvinylchlorid PVC | Polyamid PA glasfaserverstärkt | Polyester UP glasfaserverstärkt,6,Dichtungsbahn Polyolefin FPO,0.568410,32,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Dichtungsbahn Polyolefin FPO | Faserzementplatte | Baugrubensicherung Nagelwand | Magerbeton | Gipsfaserplatte | Kautschukdichtungsmasse | Brettschichtholz | Hartfaserplatte | Hartbeton einschichtig | Tiefgründung Ortbetonbohrpfahl 1200,0.568410 | 0.544852 | 0.520408 | 0.517437 | 0.516687 | 0.513709 | 0.509508 | 0.492267 | 0.491215 | 0.487012
