model,query_id,query,relevant_input,relevant_resolved,relevant_count,predicted_top1,predicted_top1_score,expected_rank,top1_correct,hit@1,hit@5,hit@10,mrr@10,ndcg@10,map@10,recall@10,top10_materials,top10_scores
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,37,Column PIERSTEM Stahlbeton,Tiefbaubeton,Tiefbaubeton,1,Tiefgründung Vorgefertigter Betonpfahl,0.722864,22,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Tiefgründung Vorgefertigter Betonpfahl | Stahlblech verzinkt | Hartfaserplatte | Konstruktionsvollholz | Betonfertigteil hochfest | Hartbeton einschichtig | Faserzementplatte | Hartbeton zweischichtig | Brettschichtholz | Balkenschichtholz,0.722864 | 0.720131 | 0.705547 | 0.699932 | 0.695575 | 0.694918 | 0.693010 | 0.691672 | 0.685034 | 0.680364
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,38,Column PIERSTEM S235JR,Stahlprofil blank | Stahlblech verzinkt,Stahlprofil blank | Stahlblech verzinkt,2,Tiefgründung Rüttelstopfsäule,0.567269,15,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Tiefgründung Rüttelstopfsäule | Brettschichtholz | Balkenschichtholz | Kautschukdichtungsmasse | Konstruktionsvollholz | Hartfaserplatte | Gipsfaserplatte | Heissbitumen | Tiefgründung Vorgefertigter Betonpfahl | Natursteinplatte geschliffen,0.567269 | 0.556639 | 0.554276 | 0.542200 | 0.540938 | 0.535263 | 0.524106 | 0.522114 | 0.512063 | 0.509576
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,39,Column PIERSTEM_SEGMENT Beton,Tiefbaubeton,Tiefbaubeton,1,3- und 5-Schicht Massivholzplatte,0.588424,20,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3- und 5-Schicht Massivholzplatte | Gipsfaserplatte | Tiefgründung Rüttelstopfsäule | Tiefgründung Vorgefertigter Betonpfahl | Balkenschichtholz | Natursteinplatte geschliffen | Faserzementplatte | Kalksteinplatte | Natursteinplatte poliert | Hartfaserplatte,0.588424 | 0.566370 | 0.565536 | 0.562013 | 0.561643 | 0.560823 | 0.558914 | 0.554309 | 0.550985 | 0.550921
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,40,Column PIERSTEM_SEGMENT Stahlbeton,Tiefbaubeton,Tiefbaubeton,1,Brettschichtholz,0.604500,37,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Brettschichtholz | Tiefgründung Vorgefertigter Betonpfahl | Hartsandsteinplatte | Hartfaserplatte | Tiefgründung Rüttelstopfsäule | Holzwolle-Leichtbauplatte zementgebunden | Stahlblech verzinkt | Konstruktionsvollholz | Balkenschichtholz | Faserzementplatte,0.604500 | 0.599164 | 0.595138 | 0.593323 | 0.592603 | 0.590657 | 0.580820 | 0.574375 | 0.563386 | 0.562816
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,41,Column PIERSTEM_SEGMENT S235JR,Stahlprofil blank | Stahlblech verzinkt,Stahlprofil blank | Stahlblech verzinkt,2,Tiefgründung Rüttelstopfsäule,0.534467,14,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Tiefgründung Rüttelstopfsäule | Brettschichtholz | Balkenschichtholz | Kautschukdichtungsmasse | Hartfaserplatte | 3- und 5-Schicht Massivholzplatte | Gipsfaserplatte | Konstruktionsvollholz | Natursteinplatte geschliffen | Tiefgründung Vorgefertigter Betonpfahl,0.534467 | 0.524874 | 0.518603 | 0.503016 | 0.500170 | 0.486760 | 0.482144 | 0.482056 | 0.478669 | 0.463332
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,42,Column PILASTER Beton,Tiefbaubeton,Tiefbaubeton,1,Betonfertigteil hochfest,0.704450,10,False,0.000000,0.000000,1.000000,0.100000,0.289065,0.100000,1.000000,Betonfertigteil hochfest | Betonfertigteil normalfest | Hartbeton einschichtig | Hartbeton zweischichtig | Tiefgründung Vorgefertigter Betonpfahl | Magerbeton | Faserzementplatte | 3- und 5-Schicht Massivholzplatte | Kunststeinplatte zementgebunden | Tiefbaubeton,0.704450 | 0.687997 | 0.687139 | 0.673506 | 0.660217 | 0.652667 | 0.650568 | 0.648832 | 0.642352 | 0.638187
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,43,Column PILASTER Stahlbeton,Tiefbaubeton,Tiefbaubeton,1,Stahlblech verzinkt,0.695366,13,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Stahlblech verzinkt | Betonfertigteil hochfest | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton einschichtig | Hartbeton zweischichtig | Faserzementplatte | Hartfaserplatte | Betonfertigteil normalfest | Konstruktionsvollholz | Kunststeinplatte zementgebunden,0.695366 | 0.693108 | 0.681604 | 0.679922 | 0.677173 | 0.673704 | 0.664964 | 0.662310 | 0.643772 | 0.637159
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,44,Column PILASTER S235JR,Stahlprofil blank | Stahlblech verzinkt,Stahlprofil blank | Stahlblech verzinkt,2,Tiefgründung Rüttelstopfsäule,0.504013,6,False,0.000000,0.000000,1.000000,0.166667,0.218407,0.083333,0.500000,Tiefgründung Rüttelstopfsäule | Kautschukdichtungsmasse | Konstruktionsvollholz | Hartfaserplatte | 3- und 5-Schicht Massivholzplatte | Stahlblech verzinkt | Tiefgründung Vorgefertigter Betonpfahl | Faserzementplatte | Betonfertigteil hochfest | Betonfertigteil normalfest,0.504013 | 0.499314 | 0.495255 | 0.490213 | 0.488724 | 0.482064 | 0.478368 | 0.478335 | 0.472079 | 0.471130
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,45,Column STANDCOLUMN Beton,Tiefbaubeton,Tiefbaubeton,1,Hartbeton einschichtig,0.783035,10,False,0.000000,0.000000,1.000000,0.100000,0.289065,0.100000,1.000000,Hartbeton einschichtig | Kunststeinplatte zementgebunden | Hartbeton zweischichtig | Betonfertigteil hochfest | Betonfertigteil normalfest | Kalksteinplatte | Magerbeton | Tiefgründung Vorgefertigter Betonpfahl | Glasfaserbeton | Tiefbaubeton,0.783035 | 0.778860 | 0.769041 | 0.761113 | 0.745768 | 0.742880 | 0.742076 | 0.732620 | 0.708211 | 0.708027
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,46,Column STANDCOLUMN Stahlbeton,Tiefbaubeton,Tiefbaubeton,1,Holzwolle-Leichtbauplatte zementgebunden,0.668900,25,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Holzwolle-Leichtbauplatte zementgebunden | Hartfaserplatte | Stahlblech verzinkt | Hartbeton einschichtig | Hartbeton zweischichtig | Tiefgründung Vorgefertigter Betonpfahl | Kalksteinplatte | Kunststeinplatte zementgebunden | Hartsandsteinplatte | Faserzementplatte,0.668900 | 0.660348 | 0.651624 | 0.649897 | 0.645451 | 0.643788 | 0.641875 | 0.639394 | 0.637797 | 0.632244
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,47,Column STANDCOLUMN S235JR,Stahlprofil blank | Stahlblech verzinkt,Stahlprofil blank | Stahlblech verzinkt,2,Kautschukdichtungsmasse,0.579564,12,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Kautschukdichtungsmasse | Tiefgründung Rüttelstopfsäule | Hartsandsteinplatte | Hartfaserplatte | Kalksandstein | Sperrholz Multiplex Harnstoff-Formaldehyd-gebunden Trockenbereich | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich | Kalksteinplatte | Brettschichtholz | 2K-Fliessbelag Epoxidharz,0.579564 | 0.548784 | 0.538195 | 0.535739 | 0.532495 | 0.517886 | 0.513314 | 0.509242 | 0.508457 | 0.505801
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,48,Course ARMOUR Gestein,Kalksteinplatte | Hartsandsteinplatte | Kies gebrochen,Kalksteinplatte | Hartsandsteinplatte | Kies gebrochen,3,Tiefgründung Ortbetonbohrpfahl 700,0.526613,5,False,0.000000,1.000000,1.000000,0.200000,0.181542,0.066667,0.333333,Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Brettsperrholz | Tiefgründung Ortbetonbohrpfahl 1200 | Hartsandsteinplatte | Gusseisen | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonbohrpfahl 900 | Baugrubensicherung Schlitzwand 400 | Massivholz Buche Eiche kammergetrocknet gehobelt,0.526613 | 0.526387 | 0.526277 | 0.511592 | 0.505993 | 0.504863 | 0.498198 | 0.492105 | 0.487680 | 0.481976
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,49,Course ARMOUR Schotter,Kies gebrochen,Kies gebrochen,1,Baugrubensicherung Schlitzwand 400,0.593964,77,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Schlitzwand 800 | Hartsandsteinplatte | Brettsperrholz | Furniersperrholz | Brettschichtholz | Hartfaserplatte | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonbohrpfahl 700,0.593964 | 0.572041 | 0.518224 | 0.495809 | 0.485631 | 0.483329 | 0.482945 | 0.479432 | 0.474715 | 0.473546
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,50,Course BALLASTBED Schotter,Kies gebrochen,Kies gebrochen,1,Hartsandsteinplatte,0.555240,83,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Hartsandsteinplatte | Brettsperrholz | Baugrubensicherung Schlitzwand 400 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200 | Furniersperrholz | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonverdrängungspfahl 560/480,0.555240 | 0.554887 | 0.528422 | 0.525522 | 0.522318 | 0.508426 | 0.507156 | 0.504654 | 0.498572 | 0.497548
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,51,Course BALLASTBED Kies,Rundkies,Rundkies,1,Brettschichtholz,0.477045,12,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Brettschichtholz | Heissbitumen | Hartsandsteinplatte | Bohrpfahlbeton | Massivholz Buche Eiche luftgetrocknet rau | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200 | Hartfaserplatte | Massivholz Buche Eiche kammergetrocknet rau | Holzwolle-Leichtbauplatte zementgebunden,0.477045 | 0.450484 | 0.449792 | 0.443140 | 0.441572 | 0.438829 | 0.436870 | 0.436707 | 0.435722 | 0.433901
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,52,Course CORE Gestein,Kies gebrochen,Kies gebrochen,1,Brettsperrholz,0.590895,83,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Brettsperrholz | Hartsandsteinplatte | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Brettschichtholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Gusseisen,0.590895 | 0.549350 | 0.542000 | 0.539762 | 0.534067 | 0.525942 | 0.525545 | 0.509205 | 0.491087 | 0.488828
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,53,Course CORE Erdmaterial,Sand,Sand,1,Faserzementplatte,0.606615,106,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Faserzementplatte | Natursteinplatte geschliffen | Hartfaserplatte | Natursteinplatte poliert | Natursteinplatte geschnitten | Kalksandstein | Kautschukdichtungsmasse | Kalksteinplatte | Baukleber Einbettmörtel mineralisch | Gipsfaserplatte,0.606615 | 0.601508 | 0.597420 | 0.596170 | 0.582938 | 0.579392 | 0.576781 | 0.576577 | 0.560913 | 0.536971
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,54,Course FILTER Mineralischer Filter,Kies gebrochen | Sand,Kies gebrochen | Sand,2,Baukleber Einbettmörtel mineralisch,0.545949,88,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Baukleber Einbettmörtel mineralisch | Kautschukdichtungsmasse | Natursteinplatte poliert | Baugrubensicherung Schlitzwand 400 | Natursteinplatte geschliffen | Kalksandstein | Baugrubensicherung Schlitzwand 800 | Kalksteinplatte | Tiefgründung Mikrobohrpfahl | Natursteinplatte geschnitten,0.545949 | 0.513601 | 0.512868 | 0.512039 | 0.507545 | 0.499536 | 0.489952 | 0.460011 | 0.456680 | 0.456430
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,55,Course FILTER Kies-Sand-Gemisch,Rundkies | Sand,Rundkies | Sand,2,Holzwolle-Leichtbauplatte zementgebunden,0.661252,45,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Holzwolle-Leichtbauplatte zementgebunden | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonbohrpfahl 900 | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 700 | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt,0.661252 | 0.652486 | 0.645368 | 0.644399 | 0.641205 | 0.634203 | 0.632089 | 0.630760 | 0.626632 | 0.614633
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,56,Course PAVEMENT Asphalt,Gussasphalt,Gussasphalt,1,Magerbeton,0.591421,37,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Magerbeton | Hartbeton einschichtig | Kunststeinplatte zementgebunden | Tiefbaubeton | Hartbeton zweischichtig | Tiefgründung Vorgefertigter Betonpfahl | Kalksteinplatte | Faserzementplatte | Baugrubensicherung Rühlwand verankert | Betonziegel,0.591421 | 0.566839 | 0.549266 | 0.544483 | 0.539915 | 0.536365 | 0.533037 | 0.527598 | 0.517557 | 0.511508
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,57,Course PAVEMENT Beton,Hartbeton einschichtig | Hartbeton zweischichtig | Tiefbaubeton,Hartbeton einschichtig | Hartbeton zweischichtig | Tiefbaubeton,3,Konstruktionsvollholz,0.592945,17,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Konstruktionsvollholz | Tiefgründung Vorgefertigter Betonpfahl | Hartfaserplatte | Gipsfaserplatte | Brettschichtholz | Faserzementplatte | Tiefgründung Rüttelstopfsäule | Natursteinplatte geschliffen | Magerbeton | Balkenschichtholz,0.592945 | 0.535815 | 0.524032 | 0.507415 | 0.505302 | 0.503027 | 0.500232 | 0.498506 | 0.497129 | 0.496685
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,58,Course PROTECTION Gestein,Kies gebrochen | Rundkies,Kies gebrochen | Rundkies,2,Baugrubensicherung Schlitzwand 400,0.535250,76,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Rühlwand verankert | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Brettsperrholz | Baugrubensicherung Bohrpfahlwand verankert | Hartsandsteinplatte | Baugrubensicherung Spundwand verankert | Tiefgründung Ortbetonbohrpfahl 1200 | Baugrubensicherung Bohrpfahlwand unverankert,0.535250 | 0.526195 | 0.519474 | 0.485703 | 0.479443 | 0.479366 | 0.478689 | 0.476635 | 0.475663 | 0.466034
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,59,Course PROTECTION Schotter,Kies gebrochen,Kies gebrochen,1,Baugrubensicherung Schlitzwand 400,0.626248,78,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Baugrubensicherung Schlitzwand 400 | Baugrubensicherung Schlitzwand 800 | Baugrubensicherung Rühlwand verankert | Baugrubensicherung Spundwand verankert | Baugrubensicherung Bohrpfahlwand verankert | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand auskragend | Hartsandsteinplatte | Hartfaserplatte | Baugrubensicherung Rühlwand gespriesst,0.626248 | 0.617492 | 0.563272 | 0.528117 | 0.523270 | 0.503961 | 0.497365 | 0.495490 | 0.492437 | 0.489454
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,60,Covering CLADDING Metall,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Faserzementplatte,0.771436,2,False,0.000000,1.000000,1.000000,0.500000,0.386853,0.250000,0.500000,Faserzementplatte | Stahlblech verzinkt | Hartbeton einschichtig | Hartbeton zweischichtig | Betonfertigteil hochfest | Baugrubensicherung Bohrpfahlwand verankert | Hartfaserplatte | Betonfertigteil normalfest | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Spundwand verankert,0.771436 | 0.755552 | 0.739752 | 0.713234 | 0.710689 | 0.702909 | 0.702852 | 0.688555 | 0.683097 | 0.680727
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,61,Covering CLADDING Faserzement,Faserzementplatte,Faserzementplatte,1,Faserzementplatte,0.812729,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Faserzementplatte | Hartbeton einschichtig | Hartfaserplatte | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Hartbeton zweischichtig | Betonfertigteil normalfest | Polyester UP glasfaserverstärkt | Betonfertigteil hochfest | Natursteinplatte poliert | Kunststeinplatte zementgebunden,0.812729 | 0.688332 | 0.683908 | 0.681995 | 0.678572 | 0.674207 | 0.671396 | 0.671268 | 0.667853 | 0.654793
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,62,Covering COPING Beton,Betonfertigteil normalfest,Betonfertigteil normalfest,1,Betonziegel,0.742279,14,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Betonziegel | Baugrubensicherung Spundwand verankert | Magerbeton | Baugrubensicherung Bohrpfahlwand verankert | Tiefbaubeton | Baugrubensicherung Nagelwand | Hartbeton einschichtig | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Bohrpfahlwand unverankert | Baugrubensicherung Rühlwand auskragend,0.742279 | 0.740213 | 0.735008 | 0.733493 | 0.731617 | 0.730388 | 0.728133 | 0.727647 | 0.725269 | 0.720491
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,63,Covering COPING Naturstein,Kalksteinplatte | Hartsandsteinplatte | Natursteinplatte geschliffen,Kalksteinplatte | Hartsandsteinplatte | Natursteinplatte geschliffen,3,Heissbitumen,0.570185,3,False,0.000000,1.000000,1.000000,0.333333,0.234639,0.111111,0.333333,Heissbitumen | Brettschichtholz | Hartsandsteinplatte | Kautschukdichtungsmasse | Brettsperrholz | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Blei | Gussasphalt | Furniersperrholz,0.570185 | 0.562797 | 0.561936 | 0.535951 | 0.529611 | 0.524681 | 0.523894 | 0.518332 | 0.516645 | 0.513037
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,64,Covering MEMBRANE Abdichtung,Dichtungsbahn bituminös | Polyethylenfolie PE | Heissbitumen | Dichtungsbahn Gummi EPDM | Dichtungsbahn Polyolefin FPO | 2K-Fliessbelag Epoxidharz | Bitumenemulsion,Dichtungsbahn bituminös | Polyethylenfolie PE | Heissbitumen | Dichtungsbahn Gummi EPDM | Dichtungsbahn Polyolefin FPO | 2K-Fliessbelag Epoxidharz | Bitumenemulsion,7,Faserzementplatte,0.564268,12,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Faserzementplatte | Tiefgründung Rüttelstopfsäule | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Kautschukdichtungsmasse | Tiefgründung Mikrobohrpfahl | Kraftpapier | Polyester UP glasfaserverstärkt | Hartfaserplatte | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Bohrpfahlwand verankert,0.564268 | 0.544613 | 0.537454 | 0.528325 | 0.511724 | 0.511443 | 0.506490 | 0.497507 | 0.495998 | 0.491879
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,65,Covering MEMBRANE Bitumenbahn,Dichtungsbahn bituminös | Heissbitumen | Bitumenemulsion,Dichtungsbahn bituminös | Heissbitumen | Bitumenemulsion,3,Dichtungsbahn bituminös,0.662216,1,True,1.000000,1.000000,1.000000,1.000000,0.671386,0.500000,0.666667,Dichtungsbahn bituminös | Tiefgründung Mikrobohrpfahl | Tiefgründung Rüttelstopfsäule | Bitumenemulsion | Kautschukdichtungsmasse | Faserzementplatte | Dichtungsbahn Gummi EPDM | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Hartfaserplatte | Spanplatte Harnstoff-Formaldehyd-gebunden Trockenbereich,0.662216 | 0.614744 | 0.588266 | 0.581313 | 0.577998 | 0.566808 | 0.564216 | 0.550412 | 0.538354 | 0.536984
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,66,Covering TOPPING Feinmörtel,Baukleber Einbettmörtel mineralisch,Baukleber Einbettmörtel mineralisch,1,Tiefgründung Rüttelstopfsäule,0.644189,60,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Tiefgründung Rüttelstopfsäule | Gipsfaserplatte | Hartfaserplatte | Konstruktionsvollholz | Baugrubensicherung Bohrpfahlwand verankert | Faserzementplatte | Baugrubensicherung Rühlwand verankert | Kautschukdichtungsmasse | Baugrubensicherung Bohrpfahlwand unverankert | Heissbitumen,0.644189 | 0.643433 | 0.639941 | 0.639463 | 0.637519 | 0.636978 | 0.623614 | 0.613741 | 0.603695 | 0.598794
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,67,Covering WRAPPING Kunststoff,Polyethylenfolie PE | Polyethylenvlies PE | Polyethylen PE,Polyethylenfolie PE | Polyethylenvlies PE | Polyethylen PE,3,Faserzementplatte,0.765703,3,False,0.000000,1.000000,1.000000,0.333333,0.234639,0.111111,0.333333,Faserzementplatte | Polyester UP glasfaserverstärkt | Polyethylenfolie PE | Kraftpapier | Gipsfaserplatte | 2-Komponenten Klebstoff | Hartfaserplatte | Spanplatte Harnstoff-Formaldehyd-gebunden beschichtet Trockenbereich | Polyamid PA glasfaserverstärkt | Polystyrol extrudiert XPS,0.765703 | 0.729262 | 0.712619 | 0.711405 | 0.675362 | 0.640709 | 0.634047 | 0.623432 | 0.616011 | 0.615489
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,68,Footing CAISSON_FOUNDATION Beton,Tiefbaubeton,Tiefbaubeton,1,Tiefgründung Rüttelstopfsäule,0.558189,19,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Tiefgründung Rüttelstopfsäule | Tiefgründung Vorgefertigter Betonpfahl | Konstruktionsvollholz | Kautschukdichtungsmasse | Hartfaserplatte | Baugrubensicherung Bohrpfahlwand verankert | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Kalksandstein,0.558189 | 0.553061 | 0.529863 | 0.513164 | 0.512645 | 0.507599 | 0.505850 | 0.496475 | 0.490485 | 0.490138
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,69,Footing CAISSON_FOUNDATION Stahl,Stahlprofil blank | Stahlblech blank | Stahlblech verzinkt,Stahlprofil blank | Stahlblech blank | Stahlblech verzinkt,3,Tiefgründung Ortbetonverdrängungspfahl 560/480,0.551114,9,False,0.000000,0.000000,1.000000,0.111111,0.141267,0.037037,0.333333,Tiefgründung Ortbetonverdrängungspfahl 560/480 | Hartsandsteinplatte | Brettsperrholz | Baugrubensicherung Schlitzwand 400 | Dichtungsbahn bituminös | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Rüttelstopfsäule | Stahlblech blank | Tiefgründung Ortbetonbohrpfahl 1200,0.551114 | 0.548915 | 0.544926 | 0.524166 | 0.518940 | 0.516154 | 0.515995 | 0.513664 | 0.512604 | 0.506142
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,70,Footing CAISSON_FOUNDATION S235JR,Stahlprofil blank | Stahlblech blank | Stahlblech verzinkt,Stahlprofil blank | Stahlblech blank | Stahlblech verzinkt,3,Kautschukdichtungsmasse,0.495412,37,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Kautschukdichtungsmasse | Tiefgründung Rüttelstopfsäule | Baugrubensicherung Schlitzwand 800 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Hartsandsteinplatte | Baugrubensicherung Schlitzwand 400 | Brettschichtholz | Konstruktionsvollholz | Hartfaserplatte,0.495412 | 0.482856 | 0.478060 | 0.475506 | 0.471677 | 0.471123 | 0.457668 | 0.454565 | 0.448313 | 0.438718
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,71,Footing FOOTING_BEAM Beton,Tiefbaubeton,Tiefbaubeton,1,Betonfertigteil hochfest,0.689743,9,False,0.000000,0.000000,1.000000,0.111111,0.301030,0.111111,1.000000,Betonfertigteil hochfest | Hartbeton einschichtig | Hartbeton zweischichtig | Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil normalfest | Baugrubensicherung Bohrpfahlwand verankert | Kunststeinplatte zementgebunden | Baugrubensicherung Nagelwand | Tiefbaubeton | 3- und 5-Schicht Massivholzplatte,0.689743 | 0.670000 | 0.663354 | 0.654205 | 0.640997 | 0.639368 | 0.637950 | 0.630043 | 0.615782 | 0.612868
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,72,Footing FOOTING_BEAM Stahlbeton,Tiefbaubeton,Tiefbaubeton,1,Tiefgründung Vorgefertigter Betonpfahl,0.626919,21,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Tiefgründung Vorgefertigter Betonpfahl | Bohrpfahlbeton | Betonfertigteil hochfest | Holzwolle-Leichtbauplatte zementgebunden | Hartbeton zweischichtig | Baugrubensicherung Bohrpfahlwand verankert | Baugrubensicherung Schlitzwand 400 | Hartbeton einschichtig | Baugrubensicherung Schlitzwand 800 | Stahlblech verzinkt,0.626919 | 0.615493 | 0.614906 | 0.611539 | 0.603500 | 0.602953 | 0.602422 | 0.599317 | 0.593445 | 0.591684
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,73,Footing PAD_FOOTING Beton,Tiefbaubeton,Tiefbaubeton,1,Betonfertigteil hochfest,0.647968,8,False,0.000000,0.000000,1.000000,0.125000,0.315465,0.125000,1.000000,Betonfertigteil hochfest | Hartbeton einschichtig | Hartbeton zweischichtig | Kunststeinplatte zementgebunden | Betonfertigteil normalfest | Tiefgründung Vorgefertigter Betonpfahl | Faserzementplatte | Tiefbaubeton | Magerbeton | Baugrubensicherung Nagelwand,0.647968 | 0.643952 | 0.634747 | 0.634042 | 0.631581 | 0.625928 | 0.609353 | 0.593099 | 0.588848 | 0.579649
